time_min,rr_bpm,ti_s,te_s,vt_ml,vt_ml_kg,raw_insp_cmH2O_s_L,raw_exp_cmH2O_s_L,crs_ml_cmH2O,tau_exp_s,expiratory_residual_fraction,trapped_volume_ml,trapped_volume_ml_kg,autopeep_cmH2O,measured_autopeep_cmH2O,occult_autopeep_cmH2O,total_peep_cmH2O,pplat_cmH2O,ppeak_cmH2O,alveolar_ventilation_l_min,paco2_mmHg,etco2_mmHg,ph,map_mmHg,trigger_work_index,external_peep_excess_cmH2O,barotrauma_risk,hemodynamic_risk,ventilation_risk,global_risk_score,unsafe_physiology,simulation_terminated,safety_message
0.0,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.45714168706814,280.37142506120443,12.805994582047438,5.046685651101679,0.7534661294127999,156.11132610922868,7.805566305461435,13.897156571814444,10.728604873440752,3.168551698373692,18.897156571814442,34.51484239220183,90.0,1.4548605512907093,71.18207989633414,47.52196614332181,7.203769058947394,38.69545291670494,0.0,0.0,warning,critical,low,3.8675264360991473,True,False,peak pressure unsafe threshold exceeded
0.0333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.44309667611094,280.3292900283328,9.785668344025094,5.0459272205099905,0.7534340722516012,275.9655419037661,13.798277095188306,30.0,23.16,6.84,35.0,55.43805215635736,90.0,0.3991269439236269,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.362155355422448,True,False,auto-PEEP display capped at 30 cmH2O; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.0667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.42906494561429,280.28719483684284,7.4670672820835895,5.045169507063171,0.7534020371405845,367.97352055223865,18.398676027611934,30.0,23.16,6.84,35.0,61.784277206109834,90.0,0.3377041794188894,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.822195248664812,True,False,auto-PEEP display capped at 30 cmH2O; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.1,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.41504646695365,280.245139400861,6.3,5.044412509215498,0.7533700240346602,438.5958524969986,21.92979262484993,30.0,23.16,6.84,35.0,65.0,90.0,0.33295835871220164,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.1333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.40104121149528,280.20312363448585,6.3,5.043656225420745,0.7533380328886444,492.7948712464482,24.639743562322412,30.0,23.16,6.84,35.0,65.0,90.0,0.32931618465223855,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.1667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.38704915059606,280.16114745178817,6.3,5.042900654132187,0.7533060636572585,534.3819573239078,26.71909786619539,30.0,23.16,6.84,35.0,65.0,90.0,0.3265215324678333,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.2,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.37307025560342,280.1192107668103,6.3,5.042145793802585,0.7532741162951295,566.2843707788988,28.314218538944942,30.0,23.16,6.84,35.0,65.0,90.0,0.3243776902836579,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.2333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.35910449785524,280.0773134935657,6.3,5.041391642884182,0.7532421907567893,590.7502495036565,29.537512475182826,30.0,23.16,6.84,35.0,65.0,90.0,0.3227335832333542,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.2667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.3451518486798,280.03545554603943,6.3,5.0406381998287095,0.7532102869966752,609.5060961155389,30.475304805776943,30.0,23.16,6.84,35.0,65.0,90.0,0.3214731903410357,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.3,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.33121227939563,279.9936368381869,6.3,5.039885463087364,0.7531784049691289,623.8777600320369,31.193888001601845,30.0,23.16,6.84,35.0,65.0,90.0,0.320507414525847,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.3333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.31728576131141,279.95185728393426,6.3,5.039133431110816,0.7531465446283968,634.8833726702737,31.744168633513688,30.0,23.16,6.84,35.0,65.0,90.0,0.31976783735655756,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.3667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.30337226572593,279.9101167971778,6.3,5.0383821023492,0.7531147059286297,643.3047349213425,32.16523674606712,30.0,23.16,6.84,35.0,65.0,90.0,0.3192019218132857,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.4,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.28947176392792,279.8684152917838,6.3,5.037631475252107,0.7530828888238831,649.7421507030078,32.48710753515039,30.0,23.16,6.84,35.0,65.0,90.0,0.3187693274727578,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.4333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.27558422719608,279.82675268158823,6.3,5.036881548268588,0.7530510932681159,654.6565435642423,32.73282717821211,30.0,23.16,6.84,35.0,65.0,90.0,0.3184390802724828,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.4667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.26170962679882,279.7851288803964,6.3,5.036132319847136,0.7530193192151916,658.4018043494325,32.920090217471625,30.0,23.16,6.84,35.0,65.0,90.0,0.318187398747718,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.5,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.24784793399427,279.7435438019828,6.3,5.0353837884356905,0.7529875666188768,661.2496348323602,33.062481741618015,30.0,23.16,6.84,35.0,65.0,90.0,0.3179960245392653,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.5333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.23399912003022,279.7019973600907,6.3,5.034635952481632,0.752955835432842,663.4086273462945,33.17043136731472,30.0,23.16,6.84,35.0,65.0,90.0,0.31785094024232885,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.5667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.22016315614393,279.66048946843176,6.3,5.033888810431772,0.7529241256106609,665.0389171386583,33.25194585693292,30.0,23.16,6.84,35.0,65.0,90.0,0.31774138476828206,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.6,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.20634001356207,279.6190200406862,6.3,5.033142360732351,0.7528924371058108,666.2634343147005,33.313171715735024,30.0,23.16,6.84,35.0,65.0,90.0,0.31765909721405206,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.6333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.1925296635007,279.5775889905021,6.3,5.032396601829037,0.7528607698716714,667.1765441677491,33.35882720838745,30.0,23.16,6.84,35.0,65.0,90.0,0.31759773623192716,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.6667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.17873207716501,279.536196231495,6.3,5.03165153216691,0.7528291238615258,667.850681795544,33.3925340897772,30.0,23.16,6.84,35.0,65.0,90.0,0.31755243418333934,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.7,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.16494722574947,279.4948416772484,6.3,5.030907150190471,0.7527974990285592,668.3414463938633,33.41707231969316,30.0,23.16,6.84,35.0,65.0,90.0,0.3175194548023323,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.7333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.1511750804375,279.4535252413125,6.3,5.030163454343625,0.7527658953258599,668.6915126799565,33.434575633997824,30.0,23.16,6.84,35.0,65.0,90.0,0.31749593034790685,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.7667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.1374156124015,279.4122468372045,6.3,5.029420443069681,0.7527343127064181,668.9336339829401,33.44668169914701,30.0,23.16,6.84,35.0,65.0,90.0,0.3174796597963463,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.8,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.12366879280276,279.3710063784083,6.3,5.028678114811349,0.752702751123126,669.092947847702,33.4546473923851,30.0,23.16,6.84,35.0,65.0,90.0,0.31746895390463437,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.8333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.1099345927913,279.3298037783739,6.3,5.02793646801073,0.7526712105287782,669.1887460775367,33.45943730387684,30.0,23.16,6.84,35.0,65.0,90.0,0.3174625162635894,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.8667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.09621298350592,279.2886389505178,6.3,5.02719550110932,0.7526396908760707,669.2358335653155,33.461791678265776,30.0,23.16,6.84,35.0,65.0,90.0,0.3174593519844107,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.9,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.08250393607393,279.2475118082218,6.3,5.026455212547992,0.7526081921176014,669.2455714032959,33.4622785701648,30.0,23.16,6.84,35.0,65.0,90.0,0.3174586976016984,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.9333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.06880742161117,279.2064222648335,6.3,5.025715600767003,0.7525767142058696,669.226677596947,33.461333879847345,30.0,23.16,6.84,35.0,65.0,90.0,0.31745996726548503,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
0.9667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.05512341122187,279.1653702336656,6.3,5.0249766642059805,0.7525452570932752,669.1858416859585,33.45929208429793,30.0,23.16,6.84,35.0,65.0,90.0,0.31746271143870347,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.0,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.04145187599865,279.12435562799595,6.3,5.0242384013039265,0.7525138207321203,669.1281965033209,33.45640982516604,30.0,23.16,6.84,35.0,65.0,90.0,0.3174665851949767,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.0333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.02779278702228,279.0833783610668,6.3,5.023500810499202,0.7524824050746068,669.0576802648251,33.45288401324125,30.0,23.16,6.84,35.0,65.0,90.0,0.3174713238862037,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.0667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.01414611536175,279.04243834608525,6.3,5.022763890229534,0.7524510100728382,668.9773144728151,33.44886572364076,30.0,23.16,6.84,35.0,65.0,90.0,0.3174767244674267,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.1,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,93.00051183207407,279.00153549622223,6.3,5.022027638932,0.7524196356788181,668.8894171989263,33.444470859946314,30.0,23.16,6.84,35.0,65.0,90.0,0.31748263116423203,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.1333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.98688990820422,278.96066972461267,6.3,5.021292055043028,0.7523882818444503,668.7957667656775,33.439788338283876,30.0,23.16,6.84,35.0,65.0,90.0,0.31748892447334637,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.1667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.97328031478509,278.91984094435526,6.3,5.020557136998394,0.7523569485215393,668.697727357226,33.434886367861296,30.0,23.16,6.84,35.0,65.0,90.0,0.3174955127215943,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.2,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.95968302283727,278.8790490685118,6.3,5.0198228832332115,0.7523256356617894,668.5963454104032,33.42981727052016,30.0,23.16,6.84,35.0,65.0,90.0,0.31750232558842084,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.2333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.94609800336919,278.8382940101076,6.3,5.019089292181936,0.7522943432168048,668.4924235802418,33.42462117901209,30.0,23.16,6.84,35.0,65.0,90.0,0.31750930913540765,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.2667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.93252522737677,278.7975756821303,6.3,5.018356362278345,0.7522630711380892,668.3865774950812,33.41932887475406,30.0,23.16,6.84,35.0,65.0,90.0,0.3175164219923305,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.3,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.91896466584353,278.7568939975306,6.3,5.01762409195555,0.752231819377046,668.2792793040827,33.41396396520413,30.0,23.16,6.84,35.0,65.0,90.0,0.31752363243076553,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.3333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.90541628974047,278.71624886922143,6.3,5.0168924796459855,0.752200587884978,668.170891089407,33.408544554470346,30.0,23.16,6.84,35.0,65.0,90.0,0.31753091611879175,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.3667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.8918800700258,278.6756402100774,6.3,5.016161523781393,0.752169376613087,668.0616905009598,33.40308452504799,30.0,23.16,6.84,35.0,65.0,90.0,0.3175382543983354,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.4,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.87835597764516,278.6350679329355,6.3,5.015431222792839,0.752138185512474,667.9518904233066,33.39759452116533,30.0,23.16,6.84,35.0,65.0,90.0,0.3175456329635537,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.4333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.86484398353127,278.5945319505938,6.3,5.0147015751106885,0.7521070145341386,667.8416540634872,33.39208270317436,30.0,23.16,6.84,35.0,65.0,90.0,0.3175530408469336,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.4667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.85134405860401,278.55403217581204,6.3,5.013972579164617,0.7520758636289795,667.7311065254407,33.38655532627204,30.0,23.16,6.84,35.0,65.0,90.0,0.3175604696414903,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.5,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.83785617377022,278.5135685213107,6.3,5.013244233383592,0.7520447327477932,667.6203436888286,33.38101718444143,30.0,23.16,6.84,35.0,65.0,90.0,0.31756791290411057,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.5333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.82438029992376,278.4731408997713,6.3,5.012516536195883,0.7520136218412753,667.5094390197769,33.375471950988846,30.0,23.16,6.84,35.0,65.0,90.0,0.3175753656978709,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.5667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.8109164079452,278.4327492238356,6.3,5.0117894860290395,0.7519825308600188,667.3984487950339,33.3699224397517,30.0,23.16,6.84,35.0,65.0,90.0,0.3175828242409736,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.6,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.79746446870202,278.39239340610607,6.3,5.011063081309909,0.7519514597545156,667.2874161089895,33.364370805449475,30.0,23.16,6.84,35.0,65.0,90.0,0.3175902856374758,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.6333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.78402445304825,278.35207335914475,6.3,5.010337320464605,0.7519204084751546,667.1763739470036,33.35881869735018,30.0,23.16,6.84,35.0,65.0,90.0,0.31759774767076127,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.6667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.77059633182458,278.31178899547376,6.3,5.009612201918527,0.7518893769722228,667.0653475425185,33.353267377125924,30.0,23.16,6.84,35.0,65.0,90.0,0.31760520864514263,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.7,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.75718007585822,278.27154022757463,6.3,5.008887724096343,0.7518583651959047,666.9543561847906,33.34771780923953,30.0,23.16,6.84,35.0,65.0,90.0,0.317612667264382,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.7333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.74377565596278,278.2313269678883,6.3,5.00816388542199,0.7518273730962819,666.8434146052347,33.342170730261735,30.0,23.16,6.84,35.0,65.0,90.0,0.31762012253852817,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.7667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.73038304293823,278.1911491288147,6.3,5.007440684318664,0.7517964006233333,666.7325340405645,33.33662670202823,30.0,23.16,6.84,35.0,65.0,90.0,0.31762757371247397,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.8,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.7170022075708,278.15100662271243,6.3,5.0067181192088235,0.7517654477269349,666.6217230480491,33.331086152402456,30.0,23.16,6.84,35.0,65.0,90.0,0.31763502021117107,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.8333,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.70363312063292,278.11089936189876,6.3,5.005996188514177,0.7517345143568593,666.5109881306569,33.32554940653284,30.0,23.16,6.84,35.0,65.0,90.0,0.3176424615976198,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
1.8667,28.0,0.7142857142857143,1.4285714285714284,200.0,10.0,92.69027575288311,278.07082725864933,6.3,5.005274890655688,0.7517036004627763,666.4003342164011,33.320016710820056,30.0,23.16,6.84,35.0,65.0,90.0,0.31764989754065776,180.0,108.576,6.947389836793842,18.0,0.0,0.0,critical,critical,critical,10.982327645903618,True,False,auto-PEEP display capped at 30 cmH2O; plateau pressure unsafe threshold exceeded; peak pressure unsafe threshold exceeded; critical gas-exchange threshold exceeded
